unit	tra_meas	partner	geo\time	2019
PAS	PAS_BRD_DEP	FR	LT	82986
PAS	PAS_BRD_DEP	FR	LU	173552
PAS	PAS_BRD_DEP	FR	LV	93776
PAS	PAS_BRD_DEP	FR	MT	224223
PAS	PAS_BRD_DEP	FR	NL	1866297
PAS	PAS_BRD_DEP	FR	PL	751740
PAS	PAS_BRD_DEP	FR	PT	3653630
PAS	PAS_BRD_DEP	FR	RO	604459
PAS	PAS_BRD_DEP	FR	SE	603107
PAS	PAS_BRD_DEP	FR	SI	49424
PAS	PAS_BRD_DEP	FR	SK	17121
PAS	PAS_BRD_DEP	FR	UK	6783789
PAS	PAS_BRD_DEP	HR	AT	176748
PAS	PAS_BRD_DEP	HR	BE	126202
PAS	PAS_BRD_DEP	HR	BG	962
PAS	PAS_BRD_DEP	HR	CY	83
PAS	PAS_BRD_DEP	HR	CZ	63791
PAS	PAS_BRD_DEP	HR	DE	1229077
PAS	PAS_BRD_DEP	HR	DK	117872
PAS	PAS_BRD_DEP	HR	EE	3708
PAS	PAS_BRD_DEP	HR	GR	46626
PAS	PAS_BRD_DEP	HR	ES	179923
PAS	PAS_BRD_DEP	HR	EU27_2007	4200740
PAS	PAS_BRD_DEP	HR	EU27_2020	3294171
PAS	PAS_BRD_DEP	HR	EU28	4200740
PAS	PAS_BRD_DEP	HR	FI	110869
PAS	PAS_BRD_DEP	HR	FR	345450
PAS	PAS_BRD_DEP	HR	HU	142
PAS	PAS_BRD_DEP	HR	IE	116254
PAS	PAS_BRD_DEP	HR	IT	195728
PAS	PAS_BRD_DEP	HR	LT	529
PAS	PAS_BRD_DEP	HR	LU	4979
PAS	PAS_BRD_DEP	HR	LV	14253
PAS	PAS_BRD_DEP	HR	MT	1762
PAS	PAS_BRD_DEP	HR	NL	224269
PAS	PAS_BRD_DEP	HR	PL	119120
PAS	PAS_BRD_DEP	HR	PT	16041
PAS	PAS_BRD_DEP	HR	RO	4720
PAS	PAS_BRD_DEP	HR	SE	193620
PAS	PAS_BRD_DEP	HR	SI	224
PAS	PAS_BRD_DEP	HR	SK	1219
PAS	PAS_BRD_DEP	HR	UK	906569
PAS	PAS_BRD_DEP	HU	AT	57725
PAS	PAS_BRD_DEP	HU	BE	269567
PAS	PAS_BRD_DEP	HU	BG	38087
PAS	PAS_BRD_DEP	HU	CY	65010
PAS	PAS_BRD_DEP	HU	CZ	118405
PAS	PAS_BRD_DEP	HU	DE	1123247
PAS	PAS_BRD_DEP	HU	DK	144151
PAS	PAS_BRD_DEP	HU	EE	58
PAS	PAS_BRD_DEP	HU	GR	218182
PAS	PAS_BRD_DEP	HU	ES	515151
PAS	PAS_BRD_DEP	HU	EU27_2007	6248924
PAS	PAS_BRD_DEP	HU	EU27_2020	4956003
PAS	PAS_BRD_DEP	HU	EU28	6249119
PAS	PAS_BRD_DEP	HU	FI	125354
PAS	PAS_BRD_DEP	HU	FR	396246
PAS	PAS_BRD_DEP	HU	HR	195
PAS	PAS_BRD_DEP	HU	IE	142439
PAS	PAS_BRD_DEP	HU	IT	724480
PAS	PAS_BRD_DEP	HU	LT	114
PAS	PAS_BRD_DEP	HU	LU	4545
PAS	PAS_BRD_DEP	HU	LV	16389
PAS	PAS_BRD_DEP	HU	MT	55551
PAS	PAS_BRD_DEP	HU	NL	399078
PAS	PAS_BRD_DEP	HU	PL	172463
PAS	PAS_BRD_DEP	HU	PT	114442
PAS	PAS_BRD_DEP	HU	RO	72409
PAS	PAS_BRD_DEP	HU	SE	181008
PAS	PAS_BRD_DEP	HU	SI	: 
PAS	PAS_BRD_DEP	HU	SK	1707
PAS	PAS_BRD_DEP	HU	UK	1293116
PAS	PAS_BRD_DEP	IE	AT	128387
PAS	PAS_BRD_DEP	IE	BE	254657
PAS	PAS_BRD_DEP	IE	BG	55111
PAS	PAS_BRD_DEP	IE	CY	18370
PAS	PAS_BRD_DEP	IE	CZ	104854
PAS	PAS_BRD_DEP	IE	DE	1254582
PAS	PAS_BRD_DEP	IE	DK	135898
PAS	PAS_BRD_DEP	IE	EE	10425
PAS	PAS_BRD_DEP	IE	GR	101386
PAS	PAS_BRD_DEP	IE	ES	2333128
PAS	PAS_BRD_DEP	IE	EU27_2007	15464135
PAS	PAS_BRD_DEP	IE	EU27_2020	9009405
PAS	PAS_BRD_DEP	IE	EU28	15583147
PAS	PAS_BRD_DEP	IE	FI	56928
PAS	PAS_BRD_DEP	IE	FR	1025768
PAS	PAS_BRD_DEP	IE	HR	119012
PAS	PAS_BRD_DEP	IE	HU	143491
PAS	PAS_BRD_DEP	IE	IT	805777
PAS	PAS_BRD_DEP	IE	LT	84950
PAS	PAS_BRD_DEP	IE	LU	45861
PAS	PAS_BRD_DEP	IE	LV	74045
PAS	PAS_BRD_DEP	IE	MT	52723
PAS	PAS_BRD_DEP	IE	NL	740923
PAS	PAS_BRD_DEP	IE	PL	511550
PAS	PAS_BRD_DEP	IE	PT	683722
PAS	PAS_BRD_DEP	IE	RO	119705
PAS	PAS_BRD_DEP	IE	SE	85213
PAS	PAS_BRD_DEP	IE	SI	96
PAS	PAS_BRD_DEP	IE	SK	62843
PAS	PAS_BRD_DEP	IE	UK	6573742
PAS	PAS_BRD_DEP	IT	AT	1036763
PAS	PAS_BRD_DEP	IT	BE	1774437
PAS	PAS_BRD_DEP	IT	BG	350512
PAS	PAS_BRD_DEP	IT	CY	60024
PAS	PAS_BRD_DEP	IT	CZ	753668
PAS	PAS_BRD_DEP	IT	DE	7553111
PAS	PAS_BRD_DEP	IT	DK	749170
PAS	PAS_BRD_DEP	IT	EE	44613
PAS	PAS_BRD_DEP	IT	GR	1907153
PAS	PAS_BRD_DEP	IT	ES	8110671
PAS	PAS_BRD_DEP	IT	EU27_2007	46911808
PAS	PAS_BRD_DEP	IT	EU27_2020	39095360
PAS	PAS_BRD_DEP	IT	EU28	47105604
PAS	PAS_BRD_DEP	IT	FI	298406
PAS	PAS_BRD_DEP	IT	FR	5951240
PAS	PAS_BRD_DEP	IT	HR	193796
PAS	PAS_BRD_DEP	IT	HU	731483
PAS	PAS_BRD_DEP	IT	IE	803559
PAS	PAS_BRD_DEP	IT	LT	195197
PAS	PAS_BRD_DEP	IT	LU	206994
PAS	PAS_BRD_DEP	IT	LV	138683
PAS	PAS_BRD_DEP	IT	MT	719311
PAS	PAS_BRD_DEP	IT	NL	2537386
PAS	PAS_BRD_DEP	IT	PL	1369152
PAS	PAS_BRD_DEP	IT	PT	1263595
PAS	PAS_BRD_DEP	IT	RO	1809889
PAS	PAS_BRD_DEP	IT	SE	426547
PAS	PAS_BRD_DEP	IT	SI	975
PAS	PAS_BRD_DEP	IT	SK	109025
PAS	PAS_BRD_DEP	IT	UK	8010244
PAS	PAS_BRD_DEP	LT	AT	35531
PAS	PAS_BRD_DEP	LT	BE	48383
PAS	PAS_BRD_DEP	LT	BG	19709
PAS	PAS_BRD_DEP	LT	CY	30316
PAS	PAS_BRD_DEP	LT	CZ	87
PAS	PAS_BRD_DEP	LT	DE	279337
PAS	PAS_BRD_DEP	LT	DK	174471
PAS	PAS_BRD_DEP	LT	EE	45924
PAS	PAS_BRD_DEP	LT	GR	75611
PAS	PAS_BRD_DEP	LT	ES	133790
PAS	PAS_BRD_DEP	LT	EU27_2007	2354150
PAS	PAS_BRD_DEP	LT	EU27_2020	1769947
PAS	PAS_BRD_DEP	LT	EU28	2354687
PAS	PAS_BRD_DEP	LT	FI	75045
PAS	PAS_BRD_DEP	LT	FR	83650
PAS	PAS_BRD_DEP	LT	HR	537
PAS	PAS_BRD_DEP	LT	HU	110
PAS	PAS_BRD_DEP	LT	IE	88042
PAS	PAS_BRD_DEP	LT	IT	197850
PAS	PAS_BRD_DEP	LT	LU	: 
PAS	PAS_BRD_DEP	LT	LV	152858
PAS	PAS_BRD_DEP	LT	MT	18211
PAS	PAS_BRD_DEP	LT	NL	80689
PAS	PAS_BRD_DEP	LT	PL	138704
PAS	PAS_BRD_DEP	LT	PT	7879
PAS	PAS_BRD_DEP	LT	RO	1
PAS	PAS_BRD_DEP	LT	SE	83201
PAS	PAS_BRD_DEP	LT	SI	11
PAS	PAS_BRD_DEP	LT	SK	: 
PAS	PAS_BRD_DEP	LT	UK	584740
PAS	PAS_BRD_DEP	LU	AT	62602
PAS	PAS_BRD_DEP	LU	BE	624
PAS	PAS_BRD_DEP	LU	BG	12490
PAS	PAS_BRD_DEP	LU	CY	297
PAS	PAS_BRD_DEP	LU	CZ	6924
PAS	PAS_BRD_DEP	LU	DE	297931
PAS	PAS_BRD_DEP	LU	DK	39776
PAS	PAS_BRD_DEP	LU	EE	41
PAS	PAS_BRD_DEP	LU	GR	41432
PAS	PAS_BRD_DEP	LU	ES	293764
PAS	PAS_BRD_DEP	LU	EU27_2007	1981872
PAS	PAS_BRD_DEP	LU	EU27_2020	1692511
PAS	PAS_BRD_DEP	LU	EU28	1986749
PAS	PAS_BRD_DEP	LU	FI	644
PAS	PAS_BRD_DEP	LU	FR	175151
PAS	PAS_BRD_DEP	LU	HR	4877
PAS	PAS_BRD_DEP	LU	HU	4417
PAS	PAS_BRD_DEP	LU	IE	45707
PAS	PAS_BRD_DEP	LU	IT	205148
PAS	PAS_BRD_DEP	LU	LT	6
PAS	PAS_BRD_DEP	LU	LV	: 
PAS	PAS_BRD_DEP	LU	MT	16326
PAS	PAS_BRD_DEP	LU	NL	93167
PAS	PAS_BRD_DEP	LU	PL	29400
PAS	PAS_BRD_DEP	LU	PT	360502
PAS	PAS_BRD_DEP	LU	RO	2
PAS	PAS_BRD_DEP	LU	SE	1273
PAS	PAS_BRD_DEP	LU	SI	: 
PAS	PAS_BRD_DEP	LU	SK	10
PAS	PAS_BRD_DEP	LU	UK	294238
PAS	PAS_BRD_DEP	LV	AT	68023
PAS	PAS_BRD_DEP	LV	BE	74663
PAS	PAS_BRD_DEP	LV	BG	13856
PAS	PAS_BRD_DEP	LV	CY	29060
PAS	PAS_BRD_DEP	LV	CZ	54665
PAS	PAS_BRD_DEP	LV	DE	475618
PAS	PAS_BRD_DEP	LV	DK	140558
PAS	PAS_BRD_DEP	LV	EE	146108
PAS	PAS_BRD_DEP	LV	GR	47861
PAS	PAS_BRD_DEP	LV	ES	117963
PAS	PAS_BRD_DEP	LV	EU27_2007	2654428
PAS	PAS_BRD_DEP	LV	EU27_2020	2248157
PAS	PAS_BRD_DEP	LV	EU28	2664068
PAS	PAS_BRD_DEP	LV	FI	202445
PAS	PAS_BRD_DEP	LV	FR	92947
PAS	PAS_BRD_DEP	LV	HR	9640
PAS	PAS_BRD_DEP	LV	HU	15882
PAS	PAS_BRD_DEP	LV	IE	77443
PAS	PAS_BRD_DEP	LV	IT	135645
PAS	PAS_BRD_DEP	LV	LT	152808
PAS	PAS_BRD_DEP	LV	LU	11
PAS	PAS_BRD_DEP	LV	MT	24939
PAS	PAS_BRD_DEP	LV	NL	107195
PAS	PAS_BRD_DEP	LV	PL	101621
PAS	PAS_BRD_DEP	LV	PT	14104
PAS	PAS_BRD_DEP	LV	RO	2
PAS	PAS_BRD_DEP	LV	SE	144414
PAS	PAS_BRD_DEP	LV	SI	142
PAS	PAS_BRD_DEP	LV	SK	544
PAS	PAS_BRD_DEP	LV	UK	415911
PAS	PAS_BRD_DEP	MT	AT	65047
PAS	PAS_BRD_DEP	MT	BE	111935
PAS	PAS_BRD_DEP	MT	BG	23690
PAS	PAS_BRD_DEP	MT	CY	57500
PAS	PAS_BRD_DEP	MT	CZ	13534
PAS	PAS_BRD_DEP	MT	DE	444947
PAS	PAS_BRD_DEP	MT	DK	42456
PAS	PAS_BRD_DEP	MT	EE	9127
PAS	PAS_BRD_DEP	MT	GR	46013
PAS	PAS_BRD_DEP	MT	ES	189640
PAS	PAS_BRD_DEP	MT	EU27_2007	3339449
PAS	PAS_BRD_DEP	MT	EU27_2020	2483161
PAS	PAS_BRD_DEP	MT	EU28	3341205
PAS	PAS_BRD_DEP	MT	FI	5958
PAS	PAS_BRD_DEP	MT	FR	225518
PAS	PAS_BRD_DEP	MT	HR	1756
PAS	PAS_BRD_DEP	MT	HU	58456
PAS	PAS_BRD_DEP	MT	IE	53590
PAS	PAS_BRD_DEP	MT	IT	734393
PAS	PAS_BRD_DEP	MT	LT	18232
PAS	PAS_BRD_DEP	MT	LU	16463
PAS	PAS_BRD_DEP	MT	LV	24818
PAS	PAS_BRD_DEP	MT	NL	79281
PAS	PAS_BRD_DEP	MT	PL	119690
PAS	PAS_BRD_DEP	MT	PT	37579
PAS	PAS_BRD_DEP	MT	RO	33998
PAS	PAS_BRD_DEP	MT	SE	48990
PAS	PAS_BRD_DEP	MT	SI	2603
PAS	PAS_BRD_DEP	MT	SK	17947
PAS	PAS_BRD_DEP	MT	UK	858044
PAS	PAS_BRD_DEP	NL	AT	711637
PAS	PAS_BRD_DEP	NL	BE	147843
PAS	PAS_BRD_DEP	NL	BG	181893
PAS	PAS_BRD_DEP	NL	CY	53155
PAS	PAS_BRD_DEP	NL	CZ	449212
PAS	PAS_BRD_DEP	NL	DE	2283294
PAS	PAS_BRD_DEP	NL	DK	905105
PAS	PAS_BRD_DEP	NL	EE	42067
PAS	PAS_BRD_DEP	NL	GR	1198074
PAS	PAS_BRD_DEP	NL	ES	4374084
PAS	PAS_BRD_DEP	NL	EU27_2007	25418561
PAS	PAS_BRD_DEP	NL	EU27_2020	20016908
PAS	PAS_BRD_DEP	NL	EU28	25632761
PAS	PAS_BRD_DEP	NL	FI	374443
PAS	PAS_BRD_DEP	NL	FR	1869712
PAS	PAS_BRD_DEP	NL	HR	214200
PAS	PAS_BRD_DEP	NL	HU	400460
PAS	PAS_BRD_DEP	NL	IE	744018
PAS	PAS_BRD_DEP	NL	IT	2526290
PAS	PAS_BRD_DEP	NL	LT	81520
PAS	PAS_BRD_DEP	NL	LU	92269
PAS	PAS_BRD_DEP	NL	LV	106168
PAS	PAS_BRD_DEP	NL	MT	77027
PAS	PAS_BRD_DEP	NL	PL	869280
PAS	PAS_BRD_DEP	NL	PT	1187240
PAS	PAS_BRD_DEP	NL	RO	339376
PAS	PAS_BRD_DEP	NL	SE	726820
PAS	PAS_BRD_DEP	NL	SI	48375
PAS	PAS_BRD_DEP	NL	SK	13346
PAS	PAS_BRD_DEP	NL	UK	5615853
PAS	PAS_BRD_DEP	PL	AT	273376
PAS	PAS_BRD_DEP	PL	BE	429918
PAS	PAS_BRD_DEP	PL	BG	338746
PAS	PAS_BRD_DEP	PL	CY	142429
PAS	PAS_BRD_DEP	PL	CZ	140058
PAS	PAS_BRD_DEP	PL	DE	2357514
PAS	PAS_BRD_DEP	PL	DK	430652
PAS	PAS_BRD_DEP	PL	EE	96868
PAS	PAS_BRD_DEP	PL	GR	920785
PAS	PAS_BRD_DEP	PL	ES	1156978
PAS	PAS_BRD_DEP	PL	EU27_2007	15878202
PAS	PAS_BRD_DEP	PL	EU27_2020	11833355
PAS	PAS_BRD_DEP	PL	EU28	15998655
PAS	PAS_BRD_DEP	PL	FI	258639
PAS	PAS_BRD_DEP	PL	FR	673948
PAS	PAS_BRD_DEP	PL	HR	120453
PAS	PAS_BRD_DEP	PL	HU	174391
PAS	PAS_BRD_DEP	PL	IE	515897
PAS	PAS_BRD_DEP	PL	IT	1366836
PAS	PAS_BRD_DEP	PL	LT	136349
PAS	PAS_BRD_DEP	PL	LU	29062
PAS	PAS_BRD_DEP	PL	LV	99781
PAS	PAS_BRD_DEP	PL	MT	116665
PAS	PAS_BRD_DEP	PL	NL	870830
PAS	PAS_BRD_DEP	PL	PT	274815
PAS	PAS_BRD_DEP	PL	RO	135375
PAS	PAS_BRD_DEP	PL	SE	726178
PAS	PAS_BRD_DEP	PL	SI	23840
PAS	PAS_BRD_DEP	PL	SK	22972
PAS	PAS_BRD_DEP	PL	UK	4165300
PAS	PAS_BRD_DEP	PT	AT	219660
PAS	PAS_BRD_DEP	PT	BE	804683
PAS	PAS_BRD_DEP	PT	BG	16453
PAS	PAS_BRD_DEP	PT	CY	3
PAS	PAS_BRD_DEP	PT	CZ	86584
PAS	PAS_BRD_DEP	PT	DE	2576682
PAS	PAS_BRD_DEP	PT	DK	196079
PAS	PAS_BRD_DEP	PT	EE	1895
PAS	PAS_BRD_DEP	PT	GR	62860
PAS	PAS_BRD_DEP	PT	ES	2824925
PAS	PAS_BRD_DEP	PT	EU27_2007	19105597
PAS	PAS_BRD_DEP	PT	EU27_2020	14676203
PAS	PAS_BRD_DEP	PT	EU28	19121624
PAS	PAS_BRD_DEP	PT	FI	131855
PAS	PAS_BRD_DEP	PT	FR	3562073
PAS	PAS_BRD_DEP	PT	HR	16027
PAS	PAS_BRD_DEP	PT	HU	121121
PAS	PAS_BRD_DEP	PT	IE	686913
PAS	PAS_BRD_DEP	PT	IT	1275651
PAS	PAS_BRD_DEP	PT	LT	7759
PAS	PAS_BRD_DEP	PT	LU	356264
PAS	PAS_BRD_DEP	PT	LV	14327
PAS	PAS_BRD_DEP	PT	MT	37694
PAS	PAS_BRD_DEP	PT	NL	1191161
PAS	PAS_BRD_DEP	PT	PL	280542
PAS	PAS_BRD_DEP	PT	RO	42328
PAS	PAS_BRD_DEP	PT	SE	162354
PAS	PAS_BRD_DEP	PT	SI	104
PAS	PAS_BRD_DEP	PT	SK	206
PAS	PAS_BRD_DEP	PT	UK	4445421
PAS	PAS_BRD_DEP	RO	AT	372096
PAS	PAS_BRD_DEP	RO	BE	355823
PAS	PAS_BRD_DEP	RO	BG	23851
PAS	PAS_BRD_DEP	RO	CY	130202
PAS	PAS_BRD_DEP	RO	CZ	49176
PAS	PAS_BRD_DEP	RO	DE	1394009
PAS	PAS_BRD_DEP	RO	DK	94995
PAS	PAS_BRD_DEP	RO	EE	1168
PAS	PAS_BRD_DEP	RO	GR	279373
PAS	PAS_BRD_DEP	RO	ES	888753
PAS	PAS_BRD_DEP	RO	EU27_2007	8511537
PAS	PAS_BRD_DEP	RO	EU27_2020	6815428
PAS	PAS_BRD_DEP	RO	EU28	8516207
PAS	PAS_BRD_DEP	RO	FI	17871
PAS	PAS_BRD_DEP	RO	FR	557244
PAS	PAS_BRD_DEP	RO	HR	4670
PAS	PAS_BRD_DEP	RO	HU	72841
PAS	PAS_BRD_DEP	RO	IE	117608
PAS	PAS_BRD_DEP	RO	IT	1830283
PAS	PAS_BRD_DEP	RO	LT	20
PAS	PAS_BRD_DEP	RO	LU	: 
PAS	PAS_BRD_DEP	RO	LV	100
PAS	PAS_BRD_DEP	RO	MT	33270
PAS	PAS_BRD_DEP	RO	NL	327851
PAS	PAS_BRD_DEP	RO	PL	132881
PAS	PAS_BRD_DEP	RO	PT	42293
PAS	PAS_BRD_DEP	RO	SE	88986
PAS	PAS_BRD_DEP	RO	SI	: 
PAS	PAS_BRD_DEP	RO	SK	64
PAS	PAS_BRD_DEP	RO	UK	1700779
PAS	PAS_BRD_DEP	SE	AT	225380
PAS	PAS_BRD_DEP	SE	BE	314104
PAS	PAS_BRD_DEP	SE	BG	23686
PAS	PAS_BRD_DEP	SE	CY	128558
PAS	PAS_BRD_DEP	SE	CZ	152671
PAS	PAS_BRD_DEP	SE	DE	1618655
PAS	PAS_BRD_DEP	SE	DK	894502
PAS	PAS_BRD_DEP	SE	EE	146252
PAS	PAS_BRD_DEP	SE	GR	592929
PAS	PAS_BRD_DEP	SE	ES	1841668
PAS	PAS_BRD_DEP	SE	EU27_2007	11548841
PAS	PAS_BRD_DEP	SE	EU27_2020	10395197
PAS	PAS_BRD_DEP	SE	EU28	11739486
PAS	PAS_BRD_DEP	SE	FI	973988
PAS	PAS_BRD_DEP	SE	FR	591501
PAS	PAS_BRD_DEP	SE	HR	190645
PAS	PAS_BRD_DEP	SE	HU	187229
PAS	PAS_BRD_DEP	SE	IE	87731
PAS	PAS_BRD_DEP	SE	IT	424348
PAS	PAS_BRD_DEP	SE	LT	84422
PAS	PAS_BRD_DEP	SE	LU	1296
PAS	PAS_BRD_DEP	SE	LV	151119
PAS	PAS_BRD_DEP	SE	MT	50642
PAS	PAS_BRD_DEP	SE	NL	723680
PAS	PAS_BRD_DEP	SE	PL	734033
PAS	PAS_BRD_DEP	SE	PT	160653
PAS	PAS_BRD_DEP	SE	RO	94896
PAS	PAS_BRD_DEP	SE	SI	76
PAS	PAS_BRD_DEP	SE	SK	533
PAS	PAS_BRD_DEP	SE	UK	1344289
PAS	PAS_BRD_DEP	SI	AT	22609
PAS	PAS_BRD_DEP	SI	BE	49262
PAS	PAS_BRD_DEP	SI	BG	4538
PAS	PAS_BRD_DEP	SI	CY	: 
PAS	PAS_BRD_DEP	SI	CZ	5227
PAS	PAS_BRD_DEP	SI	DE	122418
PAS	PAS_BRD_DEP	SI	DK	13045
PAS	PAS_BRD_DEP	SI	EE	93
PAS	PAS_BRD_DEP	SI	GR	31815
PAS	PAS_BRD_DEP	SI	ES	3177
PAS	PAS_BRD_DEP	SI	EU27_2007	514479
PAS	PAS_BRD_DEP	SI	EU27_2020	397093
PAS	PAS_BRD_DEP	SI	EU28	514480
PAS	PAS_BRD_DEP	SI	FI	17924
PAS	PAS_BRD_DEP	SI	FR	52569
PAS	PAS_BRD_DEP	SI	HR	1
PAS	PAS_BRD_DEP	SI	HU	4
PAS	PAS_BRD_DEP	SI	IE	: 
PAS	PAS_BRD_DEP	SI	IT	1242
PAS	PAS_BRD_DEP	SI	LT	4
PAS	PAS_BRD_DEP	SI	LU	1
PAS	PAS_BRD_DEP	SI	LV	142
PAS	PAS_BRD_DEP	SI	MT	2651
PAS	PAS_BRD_DEP	SI	NL	47381
PAS	PAS_BRD_DEP	SI	PL	22513
PAS	PAS_BRD_DEP	SI	PT	103
PAS	PAS_BRD_DEP	SI	RO	2
PAS	PAS_BRD_DEP	SI	SE	314
PAS	PAS_BRD_DEP	SI	SK	58
PAS	PAS_BRD_DEP	SI	UK	117387
PAS	PAS_BRD_DEP	SK	AT	34877
PAS	PAS_BRD_DEP	SK	BE	30512
PAS	PAS_BRD_DEP	SK	BG	81548
PAS	PAS_BRD_DEP	SK	CY	40278
PAS	PAS_BRD_DEP	SK	CZ	29571
PAS	PAS_BRD_DEP	SK	DE	7499
PAS	PAS_BRD_DEP	SK	DK	53
PAS	PAS_BRD_DEP	SK	EE	: 
PAS	PAS_BRD_DEP	SK	GR	117455
PAS	PAS_BRD_DEP	SK	ES	57587
PAS	PAS_BRD_DEP	SK	EU27_2007	1011681
PAS	PAS_BRD_DEP	SK	EU27_2020	645756
PAS	PAS_BRD_DEP	SK	EU28	1011875
PAS	PAS_BRD_DEP	SK	FI	1252
PAS	PAS_BRD_DEP	SK	FR	16473
PAS	PAS_BRD_DEP	SK	HR	194
PAS	PAS_BRD_DEP	SK	HU	710
PAS	PAS_BRD_DEP	SK	IE	63311
PAS	PAS_BRD_DEP	SK	IT	107630
PAS	PAS_BRD_DEP	SK	LT	3
PAS	PAS_BRD_DEP	SK	LU	116
PAS	PAS_BRD_DEP	SK	LV	1371
PAS	PAS_BRD_DEP	SK	MT	17572
PAS	PAS_BRD_DEP	SK	NL	13433
PAS	PAS_BRD_DEP	SK	PL	23557
PAS	PAS_BRD_DEP	SK	PT	217
PAS	PAS_BRD_DEP	SK	RO	32
PAS	PAS_BRD_DEP	SK	SE	502
PAS	PAS_BRD_DEP	SK	SI	3
PAS	PAS_BRD_DEP	SK	UK	366119
PAS	PAS_BRD_DEP	UK	AT	1208322
PAS	PAS_BRD_DEP	UK	BE	829573
PAS	PAS_BRD_DEP	UK	BG	962863
PAS	PAS_BRD_DEP	UK	CY	1557381
PAS	PAS_BRD_DEP	UK	CZ	1183299
PAS	PAS_BRD_DEP	UK	DE	7246025
PAS	PAS_BRD_DEP	UK	DK	1796443
PAS	PAS_BRD_DEP	UK	EE	116581
PAS	PAS_BRD_DEP	UK	GR	3874121
PAS	PAS_BRD_DEP	UK	ES	22444799
PAS	PAS_BRD_DEP	UK	EU27_2007	84001689
PAS	PAS_BRD_DEP	UK	EU27_2020	84906350
PAS	PAS_BRD_DEP	UK	EU28	84906350
PAS	PAS_BRD_DEP	UK	FI	754427
PAS	PAS_BRD_DEP	UK	FR	6230147
PAS	PAS_BRD_DEP	UK	HR	904661
PAS	PAS_BRD_DEP	UK	HU	1300377
PAS	PAS_BRD_DEP	UK	IE	6630217
PAS	PAS_BRD_DEP	UK	IT	8065580
PAS	PAS_BRD_DEP	UK	LT	571722
PAS	PAS_BRD_DEP	UK	LU	296768
PAS	PAS_BRD_DEP	UK	LV	411088
PAS	PAS_BRD_DEP	UK	MT	855026
PAS	PAS_BRD_DEP	UK	NL	5709988
PAS	PAS_BRD_DEP	UK	PL	4095082
PAS	PAS_BRD_DEP	UK	PT	4471748
PAS	PAS_BRD_DEP	UK	RO	1616577
PAS	PAS_BRD_DEP	UK	SE	1320634
PAS	PAS_BRD_DEP	UK	SI	116794
PAS	PAS_BRD_DEP	UK	SK	336107
PAS	PAS_CRD	AT	BE	494651
PAS	PAS_CRD	AT	BG	502754
PAS	PAS_CRD	AT	CY	310421
PAS	PAS_CRD	AT	CZ	181377
PAS	PAS_CRD	AT	DE	7315140
PAS	PAS_CRD	AT	DK	563713
PAS	PAS_CRD	AT	EE	49857
PAS	PAS_CRD	AT	GR	1182122
PAS	PAS_CRD	AT	ES	2602180
PAS	PAS_CRD	AT	EU27_2007	23881663
PAS	PAS_CRD	AT	EU27_2020	21826329
PAS	PAS_CRD	AT	EU28	24232463
PAS	PAS_CRD	AT	FI	220760
PAS	PAS_CRD	AT	FR	1496248
PAS	PAS_CRD	AT	HR	350800
PAS	PAS_CRD	AT	HU	108650
PAS	PAS_CRD	AT	IE	257697
PAS	PAS_CRD	AT	IT	2041817
PAS	PAS_CRD	AT	LT	69707
PAS	PAS_CRD	AT	LU	124378
PAS	PAS_CRD	AT	LV	136914
PAS	PAS_CRD	AT	MT	141338
PAS	PAS_CRD	AT	NL	1381033
PAS	PAS_CRD	AT	PL	543626
PAS	PAS_CRD	AT	PT	439865
PAS	PAS_CRD	AT	RO	742116
PAS	PAS_CRD	AT	SE	454197
PAS	PAS_CRD	AT	SI	45357
PAS	PAS_CRD	AT	SK	69611
PAS	PAS_CRD	AT	UK	2406134
PAS	PAS_CRD	BE	AT	479116
PAS	PAS_CRD	BE	BG	292617
PAS	PAS_CRD	BE	CY	64900
PAS	PAS_CRD	BE	CZ	489510
PAS	PAS_CRD	BE	DE	1811451
PAS	PAS_CRD	BE	DK	706290
PAS	PAS_CRD	BE	EE	66103
PAS	PAS_CRD	BE	GR	1171405
PAS	PAS_CRD	BE	ES	6238314
PAS	PAS_CRD	BE	EU27_2007	24717633
PAS	PAS_CRD	BE	EU27_2020	23397993
PAS	PAS_CRD	BE	EU28	24956756
PAS	PAS_CRD	BE	FI	241991
PAS	PAS_CRD	BE	FR	2266823
PAS	PAS_CRD	BE	HR	239123
PAS	PAS_CRD	BE	HU	541632
PAS	PAS_CRD	BE	IE	502284
PAS	PAS_CRD	BE	IT	3535699
PAS	PAS_CRD	BE	LT	98277
PAS	PAS_CRD	BE	LU	879
PAS	PAS_CRD	BE	LV	150995
PAS	PAS_CRD	BE	MT	225441
PAS	PAS_CRD	BE	NL	293581
PAS	PAS_CRD	BE	PL	863722
PAS	PAS_CRD	BE	PT	1621514
PAS	PAS_CRD	BE	RO	714132
PAS	PAS_CRD	BE	SE	621952
PAS	PAS_CRD	BE	SI	98533
PAS	PAS_CRD	BE	SK	61709
PAS	PAS_CRD	BE	UK	1558763
PAS	PAS_CRD	BG	AT	503313
PAS	PAS_CRD	BG	BE	300375
PAS	PAS_CRD	BG	CY	162663
PAS	PAS_CRD	BG	CZ	374049
PAS	PAS_CRD	BG	DE	2077886
PAS	PAS_CRD	BG	DK	144540
PAS	PAS_CRD	BG	EE	42362
PAS	PAS_CRD	BG	GR	261325
