{PERIODS};Electricity (%_elec);Space Heating (%_sh);Space Cooling (%_sc);Passanger mobility (%_pass);Freight mobility (%_freight);PV;Wind_onshore;Wind_offshore;Hydro_dam;Hydro_river;Tidal;Solar
4357;0.000114386;0;0.003926649;0.000187974;0.000114155;0.608786949;0.160977502;0.5816;0.222668615;0.444735311;0.026410882;0.566692286
4358;0.000113213;0;0.004035605;0.000190324;0.000114155;0.576643515;0.155449961;0.5451;0.185293402;0.434942796;0.121784704;0.059993143
4359;0.000107113;0;0.003992193;0.000213821;0.000114155;0.509933775;0.153413499;0.5062;0.16678841;0.439402754;0.153326526;0.012569143
4360;0.000103322;0;0.003844081;0.00022322;0.000114155;0.412857374;0.152540729;0.4259;0.161188215;0.446189645;0.097883245;0.418180286
4361;0.000103026;0;0.003509129;0.00022322;0.000114155;0.289452431;0.145655547;0.3265;0.25578281;0.458309094;0.028950473;0.038977714
4362;0.000112019;0;0.002832839;0.000164478;0.000114155;0.154579228;0.130624515;0.2325;0.342829316;0.487783595;0.001183201;0.180547714
4363;0.00012287;0;0.001891397;0.000117484;0.000114155;0.057502827;0.131303336;0.1595;0.193450207;0.492437464;0.00253136;0.003822
4364;0.000124372;0;0.000956764;8.8113E-05;0.000114155;0.014375707;0.150892165;0.1359;0.166666667;0.47711848;0.043658125;0
4365;0.000123184;0;0.000454974;5.8742E-05;0.000114155;0;0.17659038;0.1377;0.213050889;0.477797169;0.06867876;0
4366;0.000139328;0;0.000167264;3.75949E-05;0.000114155;0;0.199767261;0.1721;0.213050889;0.450067869;0.047494561;0
4367;0.000144388;0;0;2.34968E-05;0.000114155;0;0.191524438;0.2663;0.14073533;0.426992438;0.018280307;0
4368;0.000121266;0;0;9.39872E-06;0.000114155;0;0.184542281;0.2233;0.093864134;0.391312779;0.001337349;0
4369;0.000105385;0;0;5.8742E-06;0.000114155;0;0.174456943;0.0054;0.057219382;0.381423308;0.025141997;0
4370;9.71607E-05;0;0;2.34968E-06;0.000114155;0;0.169705198;0.0361;0.056245435;0.376381617;0.116621532;0
4371;8.60453E-05;0;0;1.17484E-06;0.000114155;0;0.156031808;0.1852;0.043949355;0.373182083;0.146655702;0
4372;8.25232E-05;0;0;1.40981E-05;0.000114155;0.005007269;0.162335144;0.364;0.067324081;0.377060306;0.093799545;0
4373;8.8941E-05;0;0;3.75949E-05;0.000114155;0.018898401;0.15166796;0.4654;0.090333577;0.406728718;0.027767194;0
4374;0.000102591;0;0;9.39872E-05;0.000114155;0.06638669;0.147110163;0.3797;0.128317507;0.443087066;0.001164809;0
4375;0.000124831;0;0;0.0001821;0.000114155;0.159424972;0.138091544;0.143;0.243608473;0.460926896;0.002302284;0
4376;0.000136935;0;0.000432417;0.000158603;0.000114155;0.2742691;0.122381691;0.0311;0.298392988;0.470234633;0.041324117;0.004713429
4377;0.000139604;0;0.001121049;0.000146855;0.000114155;0.38039089;0.130236618;0.0078;0.305088873;0.457145627;0.065755692;0.003521143
4378;0.000140388;0;0.001643268;0.000164478;0.000114155;0.463414634;0.167183864;0.0621;0.30642805;0.458018228;0.045845148;0.00624
4379;0.000140314;0;0.00208973;0.000187974;0.000114155;0.513164271;0.157680372;0.2;0.276235695;0.451134381;0.017870552;0.006117429
4380;0.000138554;0;0.002460433;0.000206772;0.000114155;0.538523663;0.144491854;0.3225;0.188945703;0.448516579;0.001337349;0.209708571
4381;0.000131122;0;0.002732396;0.000187974;0.000114155;0.541269585;0.131885182;0.3486;0.222790358;0.449001357;0.026410882;0.423528857
4382;0.000129828;0;0.002870293;0.000190324;0.000114155;0.513325796;0.118114818;0.3389;0.201120039;0.450164825;0.121784704;0.318596571
4383;0.000124344;0;0.002870719;0.000213821;0.000114155;0.445323857;0.099883631;0.3375;0.166910153;0.456951716;0.153326526;0.816492857
4384;0.000119689;0;0.002770275;0.00022322;0.000114155;0.353577774;0.091155935;0.3279;0.183832481;0.467035098;0.097883245;0.739272857
4385;0.000118666;0;0.002531935;0.00022322;0.000114155;0.244710063;0.090089216;0.2726;0.201363526;0.48041497;0.028950473;0.571650857
4386;0.000123845;0;0.002086325;0.000164478;0.000114155;0.132611856;0.098235066;0.1989;0.188458729;0.471495055;0.001183201;0.359468571
4387;0.000130345;0;0.001333001;0.000117484;0.000114155;0.053949281;0.100659426;0.1643;0.180301924;0.466453364;0.00253136;0.161181429
4388;0.000130414;0;0.00043497;8.8113E-05;0.000114155;0.016152479;0.10802948;0.1652;0.169345021;0.460539073;0.043658125;0
4389;0.000128561;0;0;5.8742E-05;0.000114155;0;0.111714507;0.1502;0.224129535;0.453461315;0.06867876;0
4390;0.000141035;0;0;3.75949E-05;0.000114155;0;0.106865787;0.1595;0.255174093;0.463156874;0.047494561;0
4391;0.000143516;0;0;2.34968E-05;0.000114155;0;0.103762607;0.1672;0.132822011;0.459375606;0.018280307;0
4392;0.000121049;0;0;9.39872E-06;0.000114155;0;0.101726144;0.221;0.082785488;0.441341865;0.001337349;0
4393;0.000104831;0;0;5.8742E-06;0.000114155;0;0.102792863;0.3375;0.081446311;0.422144658;0.029075305;0
4394;9.67705E-05;0;0;2.34968E-06;0.000114155;0;0.105508146;0.4698;0.063184806;0.409540431;0.13256376;0
4395;8.63488E-05;0;0;1.17484E-06;0.000114155;0;0.110550815;0.5322;0.083272462;0.405468296;0.167268949;0
4396;8.31737E-05;0;0;1.40981E-05;0.000114155;0.003876595;0.119666408;0.5077;0.119795471;0.390828001;0.106402809;0
4397;8.98516E-05;0;0;3.75949E-05;0.000114155;0.017929252;0.133436773;0.4873;0.129047967;0.396936203;0.031416934;0
4398;0.000102234;0;0;9.39872E-05;0.000114155;0.065256017;0.133242824;0.4186;0.194789384;0.435718441;0.001220562;0
4399;0.000123738;0;0;0.0001821;0.000114155;0.158617348;0.107641583;0.4493;0.272218164;0.474112856;0.003034107;0
4400;0.000134723;0;0.000483915;0.000158603;0.000114155;0.28202229;0.099592708;0.5981;0.351473095;0.4991274;0.048586515;0.113902286
4401;0.000135048;0;0.001323212;0.000146855;0.000114155;0.398320142;0.095810706;0.6506;0.326272218;0.510859027;0.074782231;0.310206
4402;0.000131496;0;0.00210718;0.000164478;0.000114155;0.473752221;0.100174554;0.6062;0.420988556;0.509695559;0.050911129;0.521173714
4403;0.000127439;0;0.002799642;0.000187974;0.000114155;0.532870296;0.107447634;0.5365;0.336863891;0.505623425;0.019118512;0.649394571
4404;0.000123541;0;0.003374637;0.000206772;0.000114155;0.574220643;0.114817688;0.499;0.299001704;0.483032771;0.001337349;0.893802
4405;0.000114449;0;0.003769175;0.000187974;0.000114155;0.574543693;0.128200155;0.4405;0.279035793;0.475470235;0.031913156;1.019549143
4406;0.000111074;0;0.003997726;0.000190324;0.000114155;0.543530932;0.137994569;0.4434;0.274531288;0.461799496;0.143960789;0.366678
4407;0.00010393;0;0.00404284;0.000213821;0.000114155;0.489258601;0.147982933;0.4625;0.318845873;0.461411674;0.182031959;0.881489143
4408;0.000100152;0;0.003961549;0.00022322;0.000114155;0.391213051;0.156904577;0.4961;0.349768688;0.488656196;0.115402912;0.685352571
4409;0.000101109;0;0.003702354;0.00022322;0.000114155;0.269746406;0.168832428;0.4771;0.298514731;0.501357378;0.03401965;0.123585429
4410;0.000108417;0;0.003137148;0.000164478;0.000114155;0.14149572;0.174650892;0.3238;0.251521792;0.497188288;0.001258702;0.415160571
4411;0.000113935;0;0.002279551;0.000117484;0.000114155;0.051041835;0.193463926;0.2777;0.199050402;0.484681016;0.003599367;0.144534
4412;0.000113174;0;0.00144451;8.8113E-05;0.000114155;0.013083508;0.235259891;0.3782;0.135256879;0.470525499;0.053872509;0
4413;0.000112969;0;0.00099209;5.8742E-05;0.000114155;0;0.26697052;0.4478;0.202580959;0.464029475;0.081237003;0
4414;0.000129596;0;0.000698421;3.75949E-05;0.000114155;0;0.285977502;0.4027;0.235816898;0.453073492;0.054487738;0
4415;0.000138181;0;0.000417946;2.34968E-05;0.000114155;0;0.274825446;0.4361;0.292305819;0.437851464;0.019981956;0
4416;0.000117292;0;0.000179606;9.39872E-06;0.000114155;0;0.269976726;0.5408;0.136961286;0.427574171;0.001337349;0
4417;0.000104128;0;0;5.8742E-06;0.000114155;0;0.261152056;0.6169;0.076089603;0.391118868;0.038131019;0
4418;9.41446E-05;0;0;2.34968E-06;0.000114155;0;0.244569434;0.6049;0.054906258;0.375896839;0.168677663;0
4419;8.07887E-05;0;0;1.17484E-06;0.000114155;0;0.215186191;0.5294;0.043705868;0.370273415;0.2141136;0
4420;7.45926E-05;0;0;1.40981E-05;0.000114155;0.004199645;0.188518231;0.4361;0.029461894;0.367752569;0.134897475;0
4421;7.31086E-05;0;0;3.75949E-05;0.000114155;0.017767727;0.176784329;0.3103;0.046627709;0.367946481;0.039648497;0
4422;7.3812E-05;0;0;9.39872E-05;0.000114155;0.068163463;0.157001552;0.212;0.048088629;0.378320729;0.001337349;0
4423;7.8164E-05;0;0.000394112;0.0001821;0.000114155;0.17250848;0.128006206;0.2577;0.103968834;0.400426605;0.004932081;0
4424;8.33691E-05;0;0.001133391;0.000158603;0.000114155;0.307543208;0.123254461;0.3375;0.15230095;0.40624394;0.065567409;0
4425;9.14252E-05;0;0.001660718;0.000146855;0.000114155;0.425133258;0.105217223;0.3265;0.211711712;0.414582121;0.095239777;0.000702
4426;9.48842E-05;0;0.002057384;0.000164478;0.000114155;0.505249556;0.084852599;0.2905;0.235086438;0.430773706;0.062135736;0
4427;9.45413E-05;0;0.002399146;0.000187974;0.000114155;0.556775965;0.06768813;0.2701;0.195154614;0.442311421;0.021786058;0.445792286
4428;9.69849E-05;0;0.002725161;0.000206772;0.000114155;0.594249717;0.070306439;0.2651;0.165936207;0.455303471;0.001337349;0.667791429
4429;8.76317E-05;0;0.00306139;0.000187974;0.000114155;0.592957519;0.076609775;0.2651;0.14000487;0.458212139;0.045108215;0.566736857
4430;8.01435E-05;0;0.003315903;0.000190324;0.000114155;0.548215151;0.06700931;0.2663;0.109934259;0.455594338;0.196073128;0.090825429
4431;7.23467E-05;0;0.003403578;0.000213821;0.000114155;0.48651268;0.070306439;0.2663;0.09155101;0.460248206;0.24975916;0.233208857
4432;6.90153E-05;0;0.00331335;0.00022322;0.000114155;0.401873688;0.079325058;0.2802;0.129778427;0.469362032;0.156472403;0.360961714
4433;7.243E-05;0;0.003080543;0.00022322;0.000114155;0.277176547;0.081652444;0.2713;0.21852934;0.463641652;0.04586632;0.001259143
4434;8.14593E-05;0;0.002587264;0.000164478;0.000114155;0.146987563;0.082137316;0.212;0.33248113;0.477700213;0.001419205;0.008368286
4435;9.3133E-05;0;0.001680722;0.000117484;0.000114155;0.053787756;0.082622188;0.1731;0.289383979;0.478378903;0.006558808;0
4436;9.76768E-05;0;0.000711189;8.8113E-05;0.000114155;0.013568083;0.080876649;0.2325;0.25505235;0.479736281;0.078843021;0
4437;0.000101321;0;0.000131938;5.8742E-05;0.000114155;0;0.081749418;0.3252;0.338690041;0.466938142;0.110765719;0
4438;0.000118322;0;0;3.75949E-05;0.000114155;0;0.08795578;0.4172;0.393596299;0.45995734;0.07046786;0
4439;0.000123926;0;0;2.34968E-05;0.000114155;0;0.096489527;0.4683;0.248356465;0.435815397;0.023695608;0
4440;0.000104287;0;0;9.39872E-06;0.000114155;0;0.100950349;0.4099;0.118699781;0.420302502;0.001337349;0
4441;8.94565E-05;0;0;5.8742E-06;0.000114155;0;0.095131885;0.3157;0.10056002;0.404110917;0.05288849;0
4442;7.96902E-05;0;0;2.34968E-06;0.000114155;0;0.10162917;0.3063;0.054297541;0.396742292;0.226284986;0
4443;6.72256E-05;0;0;1.17484E-06;0.000114155;0;0.10405353;0.2958;0.030070611;0.385980221;0.289156352;0
4444;6.10584E-05;0;0;1.40981E-05;0.000114155;0.005814893;0.097168348;0.2384;0.03944485;0.380647663;0.180233168;0
4445;5.78062E-05;0;0;3.75949E-05;0.000114155;0.017283153;0.092998448;0.2302;0.038957877;0.375702928;0.052702427;0
4446;5.46454E-05;0;0;9.39872E-05;0.000114155;0.06299467;0.092125679;0.1217;0.042610178;0.366976925;0.001504336;0
4447;6.01526E-05;0;0;0.0001821;0.000114155;0.142787918;0.074670287;0.1258;0.058558559;0.381811131;0.008508853;0
4448;6.66874E-05;0;0.000320056;0.000158603;0.000114155;0.249878856;0.071761055;0.2279;0.078767957;0.395191003;0.093799545;0.118782857
4449;7.06471E-05;0;0.000931228;0.000146855;0.000114155;0.370537878;0.06371218;0.343;0.096542488;0.394027535;0.127893469;0.291274286
4450;7.40561E-05;0;0.001404503;0.000164478;0.000114155;0.456146018;0.069239721;0.3711;0.146457268;0.393348846;0.079513417;0.436889143
4451;7.62704E-05;0;0.001841601;0.000187974;0.000114155;0.491842998;0.111520559;0.3556;0.208789871;0.398681404;0.025713601;0.518610857
4452;8.06537E-05;0;0.002206346;0.000206772;0.000114155;0.540300436;0.157098526;0.3655;0.125152179;0.398293582;0.001337349;0.425902286
4453;7.25379E-05;0;0.002357011;0.000187974;0.000114155;0.557099015;0.186966641;0.4027;0.042731921;0.392282335;0.061515589;0.261801429
4454;6.83458E-05;0;0.002214858;0.000190324;0.000114155;0.539331287;0.19753685;0.4449;0.043340638;0.383265464;0.259451038;0.014742
4455;6.48874E-05;0;0.001948854;0.000213821;0.000114155;0.477951866;0.213634601;0.4829;0.075115656;0.379096374;0.33249289;0.562848
4456;6.4901E-05;0;0.001717749;0.00022322;0.000114155;0.386205783;0.211598138;0.5033;0.124299976;0.393639713;0.20628524;0.066411429
4457;6.96555E-05;0;0.001424081;0.00022322;0.000114155;0.266677435;0.210046548;0.5222;0.159362065;0.413127788;0.060186122;0.099962571
4458;8.08732E-05;0;0.001004432;0.000164478;0.000114155;0.145856889;0.211986036;0.499;0.156196737;0.415163855;0.001592804;0.015588857
4459;9.50507E-05;0;0.000407731;0.000117484;0.000114155;0.056856728;0.173875097;0.423;0.201485269;0.420496413;0.010811523;0.003888857
4460;9.94108E-05;0;0;8.8113E-05;0.000114155;0.015183331;0.139740109;0.4085;0.241051863;0.41351561;0.110537179;0
4461;9.96854E-05;0;0;5.8742E-05;0.000114155;0;0.125290923;0.4347;0.315924032;0.410703898;0.146701666;0
4462;0.000115393;0;0;3.75949E-05;0.000114155;0;0.123642358;0.4128;0.251521792;0.413127788;0.089301712;0
4463;0.000120827;0;0;2.34968E-05;0.000114155;0;0.123157486;0.3347;0.144996348;0.395384914;0.027843033;0
4464;9.97866E-05;0;0;9.39872E-06;0.000114155;0;0.098041117;0.2256;0.097151205;0.387046733;0.001337349;0
4465;8.4807E-05;0;0;5.8742E-06;0.000114155;0;0.077579519;0.1185;0.075359143;0.393639713;0.068567958;0
4466;7.82351E-05;0;0;2.34968E-06;0.000114155;0;0.063906129;0.037;0.066106647;0.388113244;0.286347164;0
4467;6.84168E-05;5.72685E-07;0;1.17484E-06;0.000114155;0;0.057699767;0.0026;0.07669832;0.385980221;0.36769341;0
4468;6.56171E-05;9.55157E-06;0;1.40981E-05;0.000114155;0.00775319;0.055954228;0.0004;0.08789871;0.393251891;0.227391412;0
4469;7.61566E-05;5.78821E-06;0;3.75949E-05;0.000114155;0.020836698;0.056342126;0.0103;0.111516922;0.410316075;0.066241503;0
4470;9.22655E-05;0;0;9.39872E-05;0.000114155;0.072686157;0.05401474;0.0349;0.155953251;0.423695947;0.001661385;0
4471;0.000112593;0;0;0.0001821;0.000114155;0.181069294;0.040632273;0.0332;0.231799367;0.440857088;0.012787565;0
4472;0.000132242;0;0;0.000158603;0.000114155;0.327572282;0.040438324;0.034;0.313489165;0.459666473;0.124319533;0.002328857
4473;0.000137342;0;0.000615428;0.000146855;0.000114155;0.457115167;0.041117145;0.0388;0.25614804;0.468877254;0.161957913;0.099238286
4474;0.000137144;0;0.001256817;0.000164478;0.000114155;0.550476498;0.042959659;0.0429;0.310810811;0.46499903;0.097147986;0.102815143
4475;0.000135637;0;0.001802871;0.000187974;0.000114155;0.603618155;0.045965865;0.0463;0.369369369;0.46984681;0.029515039;0
4476;0.00013399;0;0.002259547;0.000206772;0.000114155;0.626070102;0.046256788;0.0488;0.341611882;0.469362032;0.001337349;0.010017429
4477;0.000127188;0;0.002614078;0.000187974;0.000114155;0.623162656;0.050620636;0.0529;0.357682006;0.491661819;0.076139728;0.038955429
4478;0.000126052;0;0.002837521;0.000190324;0.000114155;0.61928606;0.048972071;0.0555;0.236060385;0.489044018;0.315040673;0.926138571
4479;0.000120375;0;0.002923068;0.000213821;0.000114155;0.526893878;0.043735454;0.0604;0.215729243;0.483032771;0.405294592;0.018954
4480;0.000114479;0;0.002897957;0.00022322;0.000114155;0.425779357;0.04276571;0.0539;0.334550767;0.487783595;0.249890267;0
4481;0.000112813;0;0.002747718;0.00022322;0.000114155;0.297528671;0.043250582;0.0411;0.402361821;0.511246849;0.072690001;0.076061143
4482;0.000116741;0;0.002477883;0.000164478;0.000114155;0.157971249;0.041795966;0.0357;0.507669832;0.510374249;0.001731906;0.039679714
4483;0.000123529;0;0.001876926;0.000117484;0.000114155;0.057502827;0.038886734;0.0429;0.444485026;0.485456661;0.014990807;0
4484;0.000124697;0;0.000984429;8.8113E-05;0.000114155;0.014052657;0.050232739;0.0995;0.412588264;0.478281947;0.139202394;0
4485;0.000125649;0;0.000332399;5.8742E-05;0.000114155;0;0.070500388;0.2054;0.355734113;0.475470235;0.178236822;0
4486;0.000142056;0;0;3.75949E-05;0.000114155;0;0.093289372;0.2893;0.304236669;0.451328292;0.105440898;0
4487;0.000142774;0;0;2.34968E-05;0.000114155;0;0.103568658;0.3293;0.140613587;0.413709521;0.031252677;0
4488;0.00012009;0;0;9.39872E-06;0.000114155;0;0.10647789;0.313;0.101046993;0.395675781;0.001337349;0
4489;0.0001046;0;0;5.8742E-06;0.000114155;0;0.113653995;0.2244;0.122717312;0.392864068;0.081485245;0
4490;9.68283E-05;0;0;2.34968E-06;0.000114155;0;0.109290147;0.1447;0.088507426;0.405565251;0.335196933;0
4491;8.64404E-05;0;0;1.17484E-06;0.000114155;0;0.103762607;0.1076;0.068541514;0.405274384;0.431734854;0
4492;8.37615E-05;0;0;1.40981E-05;0.000114155;0.004199645;0.097556245;0.1153;0.103968834;0.41351561;0.265685189;0
4493;8.97215E-05;0;0;3.75949E-05;0.000114155;0.017929252;0.098622964;0.1662;0.15230095;0.42253248;0.077213504;0
4494;0.000102547;0;0;9.39872E-05;0.000114155;0.07074786;0.100465477;0.2187;0.196372048;0.450455691;0.001780012;0
4495;0.00012194;0;0;0.0001821;0.000114155;0.171054757;0.090089216;0.288;0.280131483;0.444929222;0.016591962;0
4496;0.000130554;0;0.000747791;0.000158603;0.000114155;0.290583105;0.081749418;0.4303;0.415023131;0.439208842;0.149756568;0.002718857
4497;0.000133359;0;0.001548358;0.000146855;0.000114155;0.402358262;0.092416602;0.5365;0.482468955;0.442214466;0.189673956;0.004925143
4498;0.000134562;0;0.002085474;0.000164478;0.000114155;0.472944597;0.117629946;0.6275;0.505478451;0.456079116;0.111223744;0
4499;0.000136943;0;0.00237361;0.000187974;0.000114155;0.515587143;0.161268425;0.7104;0.457755052;0.449970913;0.032448189;0.050109429
4500;0.000138347;0;0.002469797;0.000206772;0.000114155;0.544338556;0.192494182;0.7685;0.372778184;0.430870661;0.001337349;0
4501;0.000133702;0;0.002498312;0.000187974;0.000114155;0.532224196;0.197730799;0.7975;0.404796689;0.427283304;0.087075276;0.008268
4502;0.00013302;0;0.002514486;0.000190324;0.000114155;0.506380229;0.248836307;0.8076;0.262722182;0.441341865;0.356195094;0
4503;0.000127354;0;0.002410212;0.000213821;0.000114155;0.448554353;0.280256012;0.8059;0.240686633;0.461217762;0.459300738;0.412441714
4504;0.000125824;0;0.002122927;0.00022322;0.000114155;0.355193022;0.308087665;0.8043;0.232773314;0.473918945;0.282132042;0
4505;0.000125768;0;0.00164795;0.00022322;0.000114155;0.246325311;0.322148953;0.8242;0.226077429;0.496509599;0.081920883;0
4506;0.000135135;0;0.000975917;0.000164478;0.000114155;0.13374253;0.327676493;0.8264;0.203067933;0.497866977;0.001829;0
4507;0.000142858;0;0.000165987;0.000117484;0.000114155;0.050557261;0.337858805;0.7958;0.198076455;0.460151251;0.018303253;0.007866857
4508;0.000131861;0;0;8.8113E-05;0.000114155;0.012760459;0.351532196;0.7519;0.133065498;0.431646306;0.160831168;0
4509;0.000124224;0;0;5.8742E-05;0.000114155;0;0.340865012;0.7385;0.123082542;0.423598992;0.201590181;0
4510;0.000136713;0;0;3.75949E-05;0.000114155;0;0.315166796;0.7269;0.130387144;0.415163855;0.117214254;0
4511;0.000138539;0;0;2.34968E-05;0.000114155;0;0.294123351;0.7437;0.130021914;0.404886562;0.033673807;0
4512;0.000116703;0;0;9.39872E-06;0.000114155;0;0.278898371;0.7258;0.119551984;0.37521815;0.001337349;0
4513;0.0001013;0;0;5.8742E-06;0.000114155;0;0.265128006;0.716;0.169223277;0.36862517;0.087075276;0
4514;9.33017E-05;2.61799E-06;0;2.34968E-06;0.000114155;0;0.266776571;0.7047;0.081811541;0.371339926;0.356195094;0
4515;8.02989E-05;1.06356E-05;0;1.17484E-06;0.000114155;0;0.268619085;0.6921;0.052593134;0.380162885;0.459300738;0
4516;7.56023E-05;1.78964E-05;0;1.40981E-05;0.000114155;0.004361169;0.271043445;0.679;0.078402727;0.388404111;0.282132042;0
4517;8.25055E-05;1.73237E-05;0;3.75949E-05;0.000114155;0.057987401;0.245636152;0.6481;0.106160214;0.401105294;0.081920883;0
4518;9.95698E-05;0;0;9.39872E-05;0.000114155;0.062510095;0.245927075;0.5803;0.173971269;0.436978864;0.001829;0
4519;0.000116534;0;0;0.0001821;0.000114155;0.05459538;0.283165244;0.4888;0.250060872;0.451134381;0.018303253;0
4520;0.000130931;0;0;0.000158603;0.000114155;0.193829753;0.304693561;0.512;0.239103969;0.447547024;0.160831168;0.002707714
4521;0.000142206;0;0;0.000146855;0.000114155;0.373283799;0.323118697;0.6022;0.205989774;0.445995734;0.201590181;0.006340286
4522;0.000149968;0;0;0.000164478;0.000114155;0.444354708;0.346586501;0.6619;0.173119065;0.446286601;0.117214254;0.025974
4523;0.000154352;0;0;0.000187974;0.000114155;0.491035374;0.366660202;0.699;0.225590455;0.46325383;0.033673807;0.215993143
4524;0.000155861;0;1.27682E-05;0.000206772;0.000114155;0.470521725;0.46208301;0.7236;0.225712199;0.462962963;0.001337349;0.015611143
4525;0.000152128;0;0.000156623;0.000187974;0.000114155;0.468744952;0.477986812;0.7437;0.224373022;0.448322668;0.087075276;0.024837429
