{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
6894;0.00015432;0.00019513;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.1333;0.3692;0.2149906;0.05790501;0.0;0.0;0.0001
6895;0.00018238;0.00017359;0.0;0.0001821001433304354;0.00011415525114155251;0.24307;0.0965;0.3748;0.2149906;0.14638907;0.0;0.21394286;0.0001
6896;0.00019456;0.00015456;0.0;0.00015860335064263727;0.00011415525114155251;0.4418;0.112;0.4071;0.2149906;0.14573845;0.0;0.41633057;0.0001
6897;0.00019441;0.00012772;0.0;0.00014685495429873823;0.00011415525114155251;0.61752;0.1762;0.4621;0.2149906;0.15159401;0.0;0.62522571;0.0001
6898;0.00019088;9.5741e-05;0.0;0.0001644775488145868;0.00011415525114155251;0.70627;0.1802;0.5286;0.2149906;0.18542615;0.0;0.77303571;0.0001
6899;0.00017619;8.0927e-05;0.0;0.00018797434150238492;0.00011415525114155251;0.73175;0.1631;0.5836;0.2149906;0.17957059;0.0;0.78305314;0.0001
6900;0.00018101;7.5396e-05;0.0;0.00020677177565262342;0.00011415525114155251;0.67973;0.1455;0.6524;0.2149906;0.10735198;0.0;0.73617514;0.0001
6901;0.0001771;7.4832e-05;0.0;0.00018797434150238492;0.00011415525114155251;0.58414;0.1408;0.6892;0.2149906;0.09954457;0.0;0.59735743;0.0001
6902;0.00016959;7.9688e-05;0.0;0.00019032402077116473;0.00011415525114155251;0.40683;0.1545;0.7087;0.2149906;0.04294079;0.0;0.39303086;0.0001
6903;0.00016244;0.00010103;0.0;0.00021382081345896285;0.00011415525114155251;0.16609;0.2082;0.706;0.2149906;0.0;0.0;0.14299629;0.0001
6904;0.0001509;0.00013148;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.2602;0.6978;0.2149906;0.01040989;0.0;0.0;0.0001
6905;0.00016441;0.00014583;0.0;0.00022321953053408208;0.00011415525114155251;0.0;0.2785;0.6923;0.2149906;0.05920625;0.0;0.0;0.0001
6906;0.00018095;0.00015416;0.0;0.0001644775488145868;0.00011415525114155251;0.0;0.2751;0.7153;0.2149906;0.08848406;0.0;0.0;0.0001
6907;0.00016846;0.00016138;0.0;0.00011748396343899057;0.00011415525114155251;0.0;0.2639;0.748;0.2149906;0.0;0.0;0.0;0.0001
6908;0.00014902;0.00016829;0.0;8.811297257924293e-05;0.00011415525114155251;0.0;0.2507;0.7448;0.2149906;0.0;0.0;0.0;0.0001
6909;0.00012052;0.0001749;0.0;5.874198171949529e-05;0.00011415525114155251;0.0;0.2437;0.7245;0.2149906;0.0;0.0;0.0;0.0001
6910;9.2318e-05;0.00018137;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.2297;0.7;0.2149906;0.0;0.0;0.0;0.0001
6911;6.8716e-05;0.0001868;0.0;2.3496792687798115e-05;0.00011415525114155251;0.0;0.2127;0.683;0.2149906;0.0;0.0;0.0;0.0001
6912;5.7303e-05;0.00019082;0.0;9.398717075119246e-06;0.00011415525114155251;0.0;0.1914;0.6666;0.2149906;0.0;0.0;0.0;0.0001
6913;5.2285e-05;0.00019418;0.0;5.874198171949529e-06;0.00011415525114155251;0.0;0.1715;0.6319;0.2149906;0.0;0.0;0.0;0.0001
6914;5.072e-05;0.00019517;0.0;2.3496792687798115e-06;0.00011415525114155251;0.0;0.161;0.5969;0.2149906;0.0;0.0;0.0;0.0001
6915;5.3743e-05;0.00019528;0.0;1.1748396343899057e-06;0.00011415525114155251;0.0;0.1566;0.5744;0.2149906;0.0;0.0;0.0;0.0001
6916;6.6382e-05;0.00019694;0.0;1.409807561267887e-05;0.00011415525114155251;0.0;0.1554;0.5539;0.2149906;0.0;0.0;0.0;0.0001
6917;0.00010512;0.00019759;0.0;3.759486830047698e-05;0.00011415525114155251;0.0;0.1627;0.5135;0.2149906;0.0;0.0;0.0;0.0001
6918;0.00014862;0.00019419;0.0;9.398717075119246e-05;0.00011415525114155251;0.0;0.1534;0.4786;0.2149906;0.00390371;0.0;0.0;0.0001
6919;0.00017929;0.00018074;0.0;0.0001821001433304354;0.00011415525114155251;0.02023;0.1462;0.4642;0.2149906;0.09108653;0.0;0.0;0.0001
6920;0.00019498;0.0001641;0.0;0.00015860335064263727;0.00011415525114155251;0.05347;0.1626;0.4643;0.2149906;0.11711126;0.0;0.0;0.0001
6921;0.00019627;0.00014472;0.0;0.00014685495429873823;0.00011415525114155251;0.15725;0.1813;0.5038;0.2149906;0.02732596;0.0;0.01752771;0.0001
6922;0.00019142;0.00013279;0.0;0.0001644775488145868;0.00011415525114155251;0.15109;0.1919;0.5044;0.2149906;0.09108653;0.0;0.04887257;0.0001
6923;0.00017931;0.00012682;0.0;0.00018797434150238492;0.00011415525114155251;0.21685;0.1921;0.485;0.2149906;0.0826285;0.0;0.02679857;0.0001
6924;0.00018513;0.00012553;0.0;0.00020677177565262342;0.00011415525114155251;0.13746;0.1995;0.4837;0.2149906;0.08458035;0.0;0.01485343;0.0001
6925;0.00018143;0.00012682;0.0;0.00018797434150238492;0.00011415525114155251;0.03337;0.2067;0.4819;0.2149906;0.08718282;0.0;0.0;0.0001
6926;0.00017579;0.00013053;0.0;0.00019032402077116473;0.00011415525114155251;0.03859;0.2306;0.4761;0.2149906;0.08718282;0.0;0.0;0.0001
