{PERIODS};ELECTRICITY_VAR;HEAT_LOW_T_SH;SPACE_COOLING;MOBILITY_PASSENGER;MOBILITY_FREIGHT;PV;WIND_ONSHORE;WIND_OFFSHORE;HYDRO_DAM;HYDRO_RIVER;TIDAL;SOLAR;CSP
5198;0.00019203;0.0;0.00089426;0.00019032402077116473;0.00011415525114155251;0.57225196;0.2578;0.0;0.20114943;0.65811966;0.0;0.76562571;0.9925894734004098
5199;0.00018206;0.0;0.00085803;0.00021382081345896285;0.00011415525114155251;0.43268835;0.2477;0.0;0.23754789;0.65052232;0.0;0.51735171;0.8797571459357557
5200;0.00017456;0.0;0.00080459;0.00022321953053408208;0.00011415525114155251;0.28036229;0.2474;0.0;0.27011494;0.61348528;0.0;0.28683943;0.22108577321568929
5201;0.00017052;0.0;0.00071555;0.00022321953053408208;0.00011415525114155251;0.14820914;0.2317;0.0;0.33652618;0.55650522;0.0;0.08157686;0.08223980522707398
5202;0.00017029;0.0;0.00058434;0.0001644775488145868;0.00011415525114155251;0.04487443;0.1899;0.0;0.41890166;0.61253561;0.0;0.0;0.0
5203;0.00017774;0.0;0.00050386;0.00011748396343899057;0.00011415525114155251;0.00288184;0.1683;0.0;0.43550447;0.62488129;0.0;0.0;0.0
5204;0.00019633;0.0;0.00043753;8.811297257924293e-05;0.00011415525114155251;0.0;0.1796;0.0;0.46679438;0.64102564;0.0;0.0;0.0
5205;0.00018276;0.0;0.00037913;5.874198171949529e-05;0.00011415525114155251;0.0;0.2104;0.0;0.42975734;0.61633428;0.0;0.0;0.0
5206;0.00016576;0.0;0.00033741;3.759486830047698e-05;0.00011415525114155251;0.0;0.248;0.0;0.29757344;0.58024691;0.0;0.0;0.0
5207;0.00014608;0.0;0.00029893;2.3496792687798115e-05;0.00011415525114155251;0.0;0.2923;0.0;0.10791826;0.52231719;0.0;0.0;0.0
5208;0.00012704;0.0;0.00025747;9.398717075119246e-06;0.00011415525114155251;0.0;0.3136;0.0;0.06385696;0.51661918;0.0;0.0;0.0
5209;0.00011299;0.0;0.00022178;5.874198171949529e-06;0.00011415525114155251;0.0;0.3285;0.0;0.05555556;0.44159544;0.0;0.0;0.0
5210;0.00010538;0.0;0.00019159;2.3496792687798115e-06;0.00011415525114155251;0.0;0.339;0.0;0.05300128;0.41215575;0.0;0.0;0.0
5211;0.00010101;0.0;0.00016762;1.1748396343899057e-06;0.00011415525114155251;0.0;0.362;0.0;0.05300128;0.42260209;0.0;0.0;0.0
5212;0.00010109;0.0;0.0001569;1.409807561267887e-05;0.00011415525114155251;0.0;0.373;0.0;0.05236271;0.41500475;0.0;0.0;0.0
5213;9.5642e-05;0.0;0.00022106;3.759486830047698e-05;0.00011415525114155251;0.00082338;0.4001;0.0;0.05427842;0.42640076;0.0;0.0;0.0
5214;0.00010292;0.0;0.00032353;9.398717075119246e-05;0.00011415525114155251;0.03869905;0.4708;0.0;0.13154534;0.56695157;0.0;0.04354629;0.5360126431472982
